Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
22,11803047,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,402.6926267,4.49036592,226981.6731,617398.3439,2275332,3,9484525,474226.25,841166.0532,2164301,562,11800000,380738.7742,766560.8579,2275332,3,680,1032,1.779201591,2.711164329,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,10155100,9,107,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,29.04944314,2.363344526,441526.087,1148526.041,3496752,3,6871922,858990.25,1589710.301,3538773,48,10200000,725353.5,1417973.231,3496752,3,296,488,0.886254197,1.477090329,0,34,11.8,12.64911064,160.0,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8967827,9,108,23,0,12.0,9.682458366,34,0,12.53333333,14.54975045,33.00688115,2.676233607,389905.5217,986570.7555,3316575,3,5609312,701164.0,1220385.029,2947760,240,8967717,640551.2143,1214206.476,3316575,3,296,488,1.003587603,1.672646004,0,34,11.84,12.68424219,160.89,0,1,0,12.33333333,108,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,201,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,69651.74129,14925.37313,100.5,21.92031022,116,85,201,201.0,0.0,201,201,0,0.0,0.0,0,0,64,20,9950.248756,4975.124378,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8538109,9,115,28,0,12.77777778,10.69787102,34,0,12.53333333,14.54975045,35.48795172,2.810926869,371222.1304,974473.138,3118770,3,5377690,672211.25,1263146.643,3139598,3,8537990,609856.4286,1204284.597,3118770,3,296,488,1.054097576,1.756829293,0,34,12.12,12.96251004,168.0266667,0,1,0,12.625,115,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,13462534,21,2008,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,353.0538902,4.011131931,254010.0755,693576.2232,2533165,3,11300000,565992.5,995120.2952,2594059,17,13500000,420701.0,857152.6616,2533165,3,680,1064,1.55988464,2.451247291,0,976,86.41818182,188.2012015,35419.69226,0,1,0,88.01851852,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9772442,9,106,24,0,11.77777778,9.575721615,34,0,12.53333333,14.54975045,30.08459912,2.455885643,424888.7826,1108153.551,3468814,3,6438757,804844.625,1496721.145,3509884,227,9772330,698023.5714,1368523.251,3468814,3,296,488,0.920957116,1.534928527,0,34,11.76,12.65661882,160.19,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,208,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,67307.69231,14423.07692,104.0,73.53910524,156,52,208,208.0,0.0,208,208,0,0.0,0.0,0,0,64,20,9615.384615,4807.692308,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,11048963,21,2008,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,430.176117,4.887336486,208471.0,565203.3273,2304364,3,9153927,457696.35,803910.0033,2360955,701,11000000,345276.7188,698102.5833,2304364,3,680,1064,1.900630856,2.98670563,0,976,86.41818182,188.2012015,35419.69226,0,1,0,88.01851852,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,10056018,9,115,30,0,12.77777778,10.88321848,34,0,12.53333333,14.54975045,30.13121098,2.386630573,437218.1739,1142156.122,3704874,3,6752622,844077.75,1573854.821,3745917,4,10100000,718280.3571,1410763.591,3704874,3,296,488,0.894986465,1.491644108,0,34,12.12,13.01383879,169.36,0,1,0,12.625,115,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12205505,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,389.4144486,4.34230292,234721.25,639374.6993,2536273,41,10300000,512921.9,913430.9483,2591941,369,12200000,393721.4194,793952.2085,2536273,46,680,1032,1.720535119,2.621767801,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9187157,9,97,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,31.0215663,2.612342425,399441.6087,1040408.216,3256181,4,6004488,750561.0,1395393.723,3299338,223,9187064,656218.8571,1284674.305,3256181,4,296,488,0.97962841,1.632714016,0,34,11.4,12.37605214,153.1666667,0,1,0,11.875,97,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9859282,9,113,25,0,12.55555556,10.33333333,34,0,12.53333333,14.54975045,30.52960652,2.43425434,428664.4348,1115079.074,3415866,3,6521362,815170.25,1510901.295,3458402,235,9859152,704225.1429,1376680.808,3415866,3,296,488,0.912845378,1.521408963,0,34,12.04,12.85975635,165.3733333,0,1,0,12.54166667,113,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11558372,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,411.2170814,4.585420853,222276.3846,602850.6941,2380623,3,9701888,485094.4,863211.5817,2425765,315,11600000,372846.0645,748272.1297,2380623,3,680,1032,1.816864866,2.768555987,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8557282,9,103,27,0,11.44444444,9.475113602,34,0,12.53333333,14.54975045,34.00612484,2.804628853,372055.7391,967651.8756,3072668,3,5966400,745800.0,1380192.578,3114904,4,8557220,611230.0,1194643.15,3072668,3,296,488,1.05173582,1.752893033,0,34,11.64,12.6322339,159.5733333,0,1,0,12.125,103,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12782378,22,2008,640,0,91.27272727,138.1821372,976,0,88.5483871,223.315,371.8400442,4.146333335,245814.9615,655806.4018,2428496,3,10800000,514131.7619,926221.772,2502830,3,12800000,426075.0667,823022.232,2428496,3,712,1000,1.721119497,2.425213837,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8868374,9,98,20,0,10.88888889,8.491826135,34,0,12.53333333,14.54975045,32.24942926,2.706245812,385581.4783,1001622.039,3010632,3,5816053,727006.625,1346070.541,3034091,220,8868285,633448.9286,1236417.238,3010632,3,296,488,1.01484218,1.691403633,0,34,11.44,12.40322539,153.84,0,1,0,11.91666667,98,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12944769,20,2008,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,367.1753432,4.094317944,248937.8654,669814.5837,2368023,4,10900000,572047.4737,974214.7159,2416518,244,12900000,404522.9688,820525.7773,2368023,4,648,1064,1.545025639,2.549292305,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8831588,9,109,24,0,12.11111111,9.829095132,34,0,12.53333333,14.54975045,33.62928615,2.717518073,383982.087,959632.9446,3070421,3,5959750,744968.75,1292323.123,3112838,250,8831553,630825.2143,1179315.953,3070421,3,296,488,1.019069277,1.698448795,0,34,11.88,12.72242115,161.86,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,13273376,20,2008,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,358.0852377,3.992955522,255257.2308,691131.9075,2566057,3,11200000,587531.7895,1010020.3,2627074,691,13300000,414789.4062,847143.4462,2566057,3,648,1064,1.506775669,2.486179854,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,12322433,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,385.7192812,4.301098655,236969.8654,647959.3272,2670448,17,10500000,522505.3,934149.5032,2716874,492,12300000,397493.5806,804921.7877,2670448,17,680,1032,1.704208901,2.596889754,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,213,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,65727.69953,14084.50704,106.5,30.40559159,128,85,213,213.0,0.0,213,213,0,0.0,0.0,0,0,64,20,9389.671362,4694.835681,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,12445841,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,381.8946426,4.258450674,239343.0962,655400.6134,2472260,3,10800000,538750.85,959413.7807,2516488,322,12400000,401476.0,814287.2038,2472260,3,680,1032,1.687310645,2.57114003,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,13574727,22,2008,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,350.1359549,4.051646858,251383.8333,662454.725,2840266,3,10700000,509114.2381,843757.0687,2301664,428,13600000,424206.5937,822837.6996,2840266,3,712,1064,1.620658743,2.430988115,0,976,84.875,186.8396554,34909.05682,0,1,0,86.41818182,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,8892742,9,105,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,32.94821777,2.698830125,386640.9565,1003157.273,3028602,3,6077242,759655.25,1403976.031,3073281,218,8892653,635189.5,1238146.927,3028602,3,296,488,1.012061297,1.686768828,0,34,11.72,12.59139918,158.5433333,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8209041,9,110,24,0,12.22222222,9.934507761,34,0,12.53333333,14.54975045,36.30143886,2.923605815,356914.8261,928828.5689,3216866,3,5792773,724096.625,1340004.256,3259737,35,8208947,586353.3571,1146793.17,3216866,3,296,488,1.09635218,1.827253634,0,34,11.92,12.75055554,162.5766667,0,1,0,12.41666667,110,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9901209,9,109,23,0,12.11111111,9.778093429,34,0,12.53333333,14.54975045,29.99633681,2.423946409,430487.3478,1118829.747,3424588,3,6546344,818293.0,1513626.054,3468638,3,9901094,707221.0,1381175.794,3424588,3,296,488,0.908979903,1.514966506,0,34,11.88,12.70931417,161.5266667,0,1,0,12.375,109,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,7989983,9,99,23,0,11.0,8.717797887,34,0,12.53333333,14.54975045,35.9199763,3.003761084,347390.5652,902095.1551,2868022,3,5081870,635233.75,1173943.38,2557029,3,7989928,570709.1429,1113517.532,2868022,4,296,488,1.126410407,1.877350678,0,34,11.48,12.45364739,155.0933333,0,1,0,11.95833333,99,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8446981,9,119,31,0,13.22222222,11.37736544,34,0,12.53333333,14.54975045,36.34434599,2.841251803,367260.0435,958793.2764,3109227,3,5556884,694610.5,1300178.187,3154858,3,8446885,603348.9286,1184199.476,3109227,3,296,488,1.065469426,1.775782377,0,34,12.28,13.16409258,173.2933333,0,1,0,12.79166667,119,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,210,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,66666.66667,14285.71429,105.0,79.19595949,161,49,210,210.0,0.0,210,210,0,0.0,0.0,0,0,64,20,9523.809524,4761.904762,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8648017,9,106,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,33.99623289,2.775202685,376000.7391,978887.783,3200548,3,5912108,739013.5,1373671.207,3244366,49,8647943,617710.2143,1208647.204,3200548,3,296,488,1.040701007,1.734501678,0,34,11.76,12.61705195,159.19,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,9742555,9,111,24,0,12.33333333,10.04987562,34,0,12.53333333,14.54975045,30.69010131,2.463419503,423589.3478,1100624.117,3472839,3,6600181,825022.625,1525463.432,3514533,3,9742433,695888.0714,1358664.14,3472839,3,296,488,0.923782314,1.53963719,0,34,11.96,12.78175783,163.3733333,0,1,0,12.45833333,111,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11755749,19,2008,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,404.3128175,4.253238139,239913.2449,637857.6382,2680503,4,10300000,574492.2778,963630.8909,2730364,376,11800000,391854.9667,782273.8013,2680503,4,616,1000,1.616230493,2.637007646,0,976,93.19607843,193.9302988,37608.96078,0,1,0,95.06,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,11293212,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,420.8722904,4.69308466,217177.1538,597334.3418,2546706,3,9604381,480219.05,870499.464,2616944,422,11300000,364292.8387,742483.0214,2546706,3,680,1032,1.859524111,2.833560549,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,12232421,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,388.5575881,4.332748194,235238.8654,637624.1838,2431494,3,10600000,530079.95,937695.6308,2501732,442,12200000,394591.5806,791379.2214,2431494,3,680,1032,1.716749285,2.61599891,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,9675015,9,101,23,0,11.22222222,8.941165721,34,0,12.53333333,14.54975045,29.87075472,2.480616309,420652.8261,1095406.843,3480790,3,6151098,768887.25,1422021.05,3113259,3,9674896,691064.0,1352552.021,3480790,3,296,488,0.930231116,1.550385193,0,34,11.56,12.50359948,156.34,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8950871,9,103,22,0,11.44444444,9.043106644,34,0,12.53333333,14.54975045,32.51080258,2.681303306,389168.3043,1013472.643,3196703,3,5895056,736882.0,1371287.493,3241020,49,8950733,639338.0714,1251392.73,3196703,3,296,488,1.00548874,1.675814566,0,34,11.64,12.52623913,156.9066667,0,1,0,12.125,103,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12043459,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,394.6540608,4.40072906,231604.9808,621389.5705,2168086,4,10200000,511412.85,895476.9649,2235461,318,12000000,388495.0,770432.6474,2168086,4,680,1032,1.743685099,2.657043961,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,250,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56000.0,12000.0,125.0,8.485281374,131,119,250,250.0,0.0,250,250,0,0.0,0.0,0,0,64,20,8000.0,4000.0,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,10182880,9,102,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,28.47917289,2.356897066,442733.913,1152736.73,3528635,3,6678987,834873.375,1546353.719,3569329,3,10200000,727340.0714,1423315.952,3528635,3,296,488,0.8838364,1.473060667,0,34,11.6,12.50333289,156.3333333,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11451624,20,2008,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,415.050302,4.628164529,220223.5385,592133.6614,2187404,3,9222847,485413.0,821338.5956,2087683,249,11500000,357860.6875,725351.3972,2187404,3,648,1064,1.746477181,2.881687348,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,11961150,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,397.3698181,4.431012068,230022.1154,627597.056,2530444,3,9820930,491046.5,882590.0962,2594926,318,12000000,385839.8387,779456.4079,2530444,3,680,1032,1.755684027,2.675328041,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,218,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,64220.18349,13761.46789,109.0,66.46803743,156,62,218,218.0,0.0,218,218,0,0.0,0.0,0,0,64,20,9174.311927,4587.155963,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,13096272,21,2008,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,362.9277095,4.123310817,247099.4717,683276.6307,2684413,4,11300000,564646.75,1009752.755,2759612,331,13100000,409257.0937,845366.6324,2684413,4,680,1064,1.603509762,2.519801055,0,976,86.41818182,188.2012015,35419.69226,0,1,0,88.01851852,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,221,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,63348.41629,13574.66063,110.5,50.20458146,146,75,221,221.0,0.0,221,221,0,0.0,0.0,0,0,64,20,9049.773756,4524.886878,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8561087,9,117,29,0,13.0,10.98863049,34,0,12.53333333,14.54975045,35.62631708,2.803382328,372221.1739,965876.303,2910035,3,5609844,701230.5,1298497.81,2932093,227,8560967,611497.6429,1192151.8,2910035,3,296,488,1.051268373,1.752113955,0,34,12.2,13.04798835,170.25,0,1,0,12.70833333,117,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,237,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,103.9446968,192,45,237,237.0,0.0,237,237,0,0.0,0.0,0,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,9507635,9,105,24,0,11.66666667,9.513148795,34,0,12.53333333,14.54975045,30.81733786,2.52428706,413375.4348,1075462.805,3286190,3,6549374,818671.75,1514473.037,3329665,218,9507595,679113.9286,1327788.478,3286190,3,296,488,0.946607647,1.577679412,0,34,11.72,12.64093878,159.7933333,0,1,0,12.20833333,105,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,13524917,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,351.4254468,3.918693179,260094.5577,706794.361,2507894,17,11400000,571580.9,1014684.142,2564693,367,13500000,436284.4194,877448.0659,2507894,48,680,1032,1.55268975,2.366003429,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,13020242,21,2008,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,365.0469784,3.993781375,255298.8627,682002.6831,2456097,3,10900000,545371.35,959949.6723,2500898,212,13000000,434003.5,849771.6331,2456097,3,680,1000,1.612873248,2.380908128,0,976,89.67924528,191.0076291,36483.91437,0,1,0,91.40384615,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
22,12940057,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,367.3090466,4.095808852,248847.25,675457.5514,2431463,4,10500000,523028.15,922967.6906,2444263,330,12900000,417416.8065,838448.5223,2431463,4,680,1032,1.622867658,2.472941193,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,252,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,55555.55556,11904.7619,126.0,97.5807358,195,57,252,252.0,0.0,252,252,0,0.0,0.0,0,0,64,20,7936.507937,3968.253968,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,223,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,62780.26906,13452.9148,111.5,112.4299782,191,32,223,223.0,0.0,223,223,0,0.0,0.0,0,0,64,20,8968.609865,4484.304933,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8661151,9,108,23,0,12.0,9.682458366,34,0,12.53333333,14.54975045,34.17559629,2.770994294,376571.7826,971362.4971,2880685,3,5804745,725593.125,1332061.745,2924719,45,8661063,618647.3571,1198126.079,2880685,3,296,488,1.03912286,1.731871434,0,34,11.84,12.68424219,160.89,0,1,0,12.33333333,108,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,10090466,9,110,25,0,12.22222222,9.984710534,34,0,12.53333333,14.54975045,29.53282832,2.378482817,438715.913,1144721.594,3709791,3,6792752,849094.0,1579389.023,3752673,222,10100000,720743.3571,1413749.475,3709791,3,296,488,0.891931057,1.486551761,0,34,11.92,12.76362018,162.91,0,1,0,12.41666667,110,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11986344,22,2008,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,396.5345897,4.505126834,226157.434,633769.1823,2667020,3,9718572,462789.1429,868057.9083,2716934,483,12000000,386652.0645,795140.9755,2667020,3,712,1032,1.835422044,2.669704791,0,976,86.41818182,188.2012015,35419.69226,0,1,0,88.01851852,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,217,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,55.86143571,148,69,217,217.0,0.0,217,217,0,0.0,0.0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,9246966,9,102,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,31.36163797,2.595445901,402042.0,1044635.981,3182080,3,6198723,774840.375,1434420.497,3224327,4,9246845,660488.9286,1289549.518,3182080,3,296,488,0.973292213,1.622153688,0,34,11.6,12.51332623,156.5833333,0,1,0,12.08333333,102,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,191,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,73298.42932,20942.40838,63.66666667,46.30694692,98,11,191,191.0,0.0,191,191,11,11.0,0.0,11,11,64,40,10471.20419,10471.20419,0,14,5.6,7.668115805,58.8,0,0,1,7.0,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8451691,9,123,32,0,13.66666667,12.10371844,34,0,12.53333333,14.54975045,36.7973699,2.839668417,367464.8261,963154.5488,3299590,3,5759963,719995.375,1354375.751,3342840,230,8451538,603681.2857,1190103.354,3299590,3,296,488,1.064875656,1.77479276,0,34,12.44,13.39178853,179.34,0,1,0,12.95833333,123,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8528491,9,106,23,0,11.77777778,9.444281044,34,0,12.53333333,14.54975045,34.4726869,2.81409689,370803.9565,966514.7073,3006168,3,5480629,685078.625,1275640.425,3031497,3,8528436,609174.0,1193527.392,3006168,3,296,488,1.055286334,1.758810556,0,34,11.76,12.62365504,159.3566667,0,1,0,12.25,106,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,8974489,9,101,22,0,11.22222222,8.913161305,34,0,12.53333333,14.54975045,32.20239058,2.674246968,390195.1739,1033190.511,3755503,1,5177430,647178.75,1193990.927,2716990,3,8974398,641028.4286,1278033.903,3755503,1,296,488,1.002842613,1.671404355,0,34,11.56,12.49693296,156.1733333,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
21,10208111,9,95,20,0,10.55555556,8.141116495,34,0,12.53333333,14.54975045,27.72305278,2.351071614,443830.913,1103034.096,3373081,18,7224851,903106.375,1532262.579,3419341,49,10200000,729149.4286,1354633.079,3373081,47,296,488,0.881651855,1.469419758,0,34,11.32,12.33126109,152.06,0,1,0,11.79166667,95,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,11100362,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,428.184234,4.774619062,213468.5,570476.2657,1964384,4,9541348,477067.4,831811.5058,2023494,560,11100000,358071.9677,707100.3924,1964384,4,680,1032,1.891830194,2.882788868,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,236,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,59322.0339,12711.86441,118.0,90.50966799,182,54,236,236.0,0.0,236,236,0,0.0,0.0,0,0,64,20,8474.576271,4237.288136,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,250,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56000.0,12000.0,125.0,62.22539674,169,81,250,250.0,0.0,250,250,0,0.0,0.0,0,0,64,20,8000.0,4000.0,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,8632103,9,110,25,0,12.22222222,9.959640779,34,0,12.53333333,14.54975045,34.52229428,2.780319002,375308.8261,973113.6368,3078936,3,5507372,688421.5,1268713.431,2775355,235,8631967,616569.0714,1200980.228,3078936,3,296,488,1.042619626,1.737699376,0,34,11.92,12.75708953,162.7433333,0,1,0,12.41666667,110,29200,227,6,32,0.0,0,0,0.0,0,0,BruteForce
22,12953436,23,2008,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,366.9296702,4.24597767,239878.4444,670395.9037,2612041,3,10300000,468136.0,885057.0245,2522925,937,13000000,417851.0323,846966.3272,2612041,3,744,1032,1.775590662,2.470387008,0,976,84.875,186.8396554,34909.05682,0,1,0,86.41818182,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
21,311,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,45016.07717,9646.302251,155.5,85.55992052,216,95,311,311.0,0.0,311,311,0,0.0,0.0,0,0,64,20,6430.868167,3215.434084,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
21,213,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,65727.69953,14084.50704,106.5,78.48885271,162,51,213,213.0,0.0,213,213,0,0.0,0.0,0,0,64,20,9389.671362,4694.835681,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,BruteForce
22,11289209,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,421.021526,4.694748764,217100.1731,587522.0907,2108242,3,9874767,493738.35,869086.8399,2172139,311,11300000,364163.7419,729081.8004,2108242,3,680,1032,1.860183473,2.834565292,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,BruteForce
